"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","yr_built","zipcode","latitude","longitude","census_tract","tract_name","pop_estimate","median_age","LHS","HS","SC","BACH","GRAD","prop_poverty"
7855000460,20141007,1450000,3,2.75,3940,9671,1,0,1967,98006,47.5653908846669,-122.157944993393,53033024901,"Census Tract 249.01, King County, Washington",5084,45.7,0.01,0.1,0.19,0.37,0.32,0.04
3885805640,20140704,625000,3,1.5,1300,7200,1,0,1960,98033,47.682103980664,-122.195975327815,53033022400,"Census Tract 224, King County, Washington",8459,37.3,0.02,0.06,0.18,0.49,0.25,0.05
1736800920,20150421,475000,3,1.75,1320,7840,1,0,1966,98007,47.6024054639895,-122.143098291348,53033023604,"Census Tract 236.04, King County, Washington",6744,35.3,0.12,0.11,0.27,0.3,0.2,0.15
824059321,20140602,1965220,4,3.5,4370,8510,2,0,2003,98004,47.5876072637421,-122.203908425236,53033023900,"Census Tract 239, King County, Washington",7179,43,0.04,0.08,0.21,0.44,0.24,0.12
4340000080,20150327,1450000,4,3.5,2820,7809,2,0,1995,98004,47.6220087277195,-122.194970935641,53033024000,"Census Tract 240, King County, Washington",7817,39.6,0.01,0.11,0.16,0.39,0.33,0.03
9222400605,20141115,842500,5,4,2980,4500,1.5,0,1921,98115,47.6735977453205,-122.322967033445,53033003600,"Census Tract 36, King County, Washington",6631,31.3,0.01,0.06,0.14,0.5,0.29,0.15
8148600020,20140926,170000,2,1,870,6537,1,0,1948,98168,47.4905902255108,-122.305921135237,53033027100,"Census Tract 271, King County, Washington",3448,35.8,0.23,0.3,0.3,0.12,0.04,0.28
2524049148,20150317,1580000,4,2.75,3120,20031,1,0,1954,98040,47.5389032586344,-122.242096274742,53033024602,"Census Tract 246.02, King County, Washington",3763,45.6,0,0.05,0.13,0.42,0.39,0.01
7955050170,20150410,455000,3,2.25,1790,7500,1,0,1973,98034,47.7320964013255,-122.197959529532,53033022003,"Census Tract 220.03, King County, Washington",4831,36.2,0.06,0.2,0.32,0.3,0.12,0.07
9368700006,20150324,375000,5,1.75,2230,7560,1,0,1959,98178,47.5055059796863,-122.259938674013,53033011900,"Census Tract 119, King County, Washington",7597,37.5,0.14,0.28,0.27,0.19,0.1,0.17
2698200010,20150513,165000,3,1,1380,7334,1,0,1981,98055,47.4339015019489,-122.191952297227,53033029303,"Census Tract 293.03, King County, Washington",7423,38.8,0.08,0.23,0.34,0.26,0.09,0.11
7335400500,20140711,194900,2,1,810,6697,1,0,1923,98002,47.3056925572107,-122.216015811759,53033030600,"Census Tract 306, King County, Washington",5874,36.5,0.13,0.35,0.4,0.1,0.03,0.18
9290800050,20150324,567500,3,1.75,2570,14033,1,0,1953,98166,47.4335022990428,-122.33802286779,53033028600,"Census Tract 286, King County, Washington",6360,46.3,0.04,0.13,0.31,0.32,0.2,0.06
3759500006,20141014,610000,4,2.5,2300,10843,2,0,1955,98033,47.6987919984723,-122.202014047127,53033022400,"Census Tract 224, King County, Washington",8459,37.3,0.02,0.06,0.18,0.49,0.25,0.05
3395040440,20150327,330000,3,2.5,1660,2890,2,0,2001,98108,47.5433939124584,-122.293007273388,53033011002,"Census Tract 110.02, King County, Washington",4957,34.2,0.38,0.3,0.14,0.14,0.04,0.26
7211402115,20140902,230000,3,1,1120,7500,1,0,1965,98146,47.5111937885452,-122.35901931067,53033026600,"Census Tract 266, King County, Washington",2633,35.1,0.18,0.22,0.37,0.17,0.06,0.08
126059242,20141119,550000,3,1.75,1880,45738,1,0,1980,98072,47.7661920441333,-122.113954859247,53033032320,"Census Tract 323.20, King County, Washington",4598,44.7,0.02,0.17,0.22,0.37,0.22,0.02
3323059027,20140528,326000,3,2.75,1720,28000,1,0,1958,98058,47.437492405292,-122.175971112128,53033029304,"Census Tract 293.04, King County, Washington",5082,38.7,0.08,0.2,0.37,0.26,0.09,0.09
3491300052,20150409,735000,4,2.25,2410,4250,1.5,0,1929,98117,47.6848917744881,-122.375910724331,53033003000,"Census Tract 30, King County, Washington",5940,38.1,0.01,0.12,0.21,0.4,0.26,0.06
3558000130,20140909,350000,3,2.75,2370,4632,2,0,2002,98038,47.3794026087495,-122.021972324588,53033032010,"Census Tract 320.10, King County, Washington",5810,39,0.02,0.18,0.39,0.32,0.09,0.06
9465910380,20141024,540000,4,2.25,2850,7453,2,0,1991,98072,47.7438967725259,-122.173933307349,53033021906,"Census Tract 219.06, King County, Washington",4259,37.8,0.04,0.17,0.31,0.34,0.15,0.07
1473200170,20140729,305000,3,2.5,1260,1622,3,0,2009,98133,47.7325058753619,-122.343072386717,53033000300,"Census Tract 3, King County, Washington",2822,36.7,0.1,0.21,0.36,0.22,0.11,0.14
2922702965,20150115,703300,3,2,1980,3525,1.5,0,1932,98117,47.6847064987425,-122.368094122571,53033003000,"Census Tract 30, King County, Washington",5940,38.1,0.01,0.12,0.21,0.4,0.26,0.06
7338200170,20150422,6e+05,4,2.5,2710,35009,2,0,1992,98045,47.4814986015914,-121.714074144086,53033032800,"Census Tract 328, King County, Washington",2351,50,0.04,0.23,0.35,0.23,0.14,0.04
6819100345,20150325,7e+05,4,1.75,2360,6000,1,0,1955,98109,47.6464905777078,-122.357019590583,53033006000,"Census Tract 60, King County, Washington",5785,36.2,0.02,0.02,0.22,0.36,0.37,0.09
2868900020,20150408,215000,3,1,1010,10125,1,0,1972,98042,47.3422999960768,-122.087936162939,53033032006,"Census Tract 320.06, King County, Washington",5393,45.6,0.06,0.22,0.4,0.23,0.08,0.04
3226049466,20141219,340000,2,1.75,1880,7208,1,0,1951,98115,47.6945989082287,-122.327951713007,53033001900,"Census Tract 19, King County, Washington",4777,36.2,0.04,0.1,0.31,0.34,0.21,0.17
2475200290,20141020,332544,2,1.75,1710,4187,1,0,1987,98055,47.4731944719567,-122.188064480517,53033025701,"Census Tract 257.01, King County, Washington",6004,35.5,0.05,0.21,0.4,0.21,0.14,0.11
7852190050,20140626,620000,6,3.5,3600,6875,2,0,2004,98065,47.5401043095692,-121.878966848937,53033032602,"Census Tract 326.02, King County, Washington",13392,34.9,0.04,0.08,0.28,0.42,0.19,0.02
4040600190,20140806,509500,5,2.25,2060,9000,1,0,1961,98007,47.6121938271913,-122.137010461397,53033023201,"Census Tract 232.01, King County, Washington",6885,31,0.06,0.11,0.11,0.4,0.32,0.07
6855100010,20140923,505000,3,2.5,2400,9601,1,0,1977,98034,47.7255953171909,-122.210929820769,53033022202,"Census Tract 222.02, King County, Washington",7245,36.2,0.03,0.12,0.32,0.37,0.17,0.05
1226039130,20141009,355000,3,2.25,1980,7200,1,0,1964,98177,47.7625059848627,-122.360031430662,53033020800,"Census Tract 208, King County, Washington",4329,46.6,0.03,0.12,0.24,0.32,0.28,0.05
6738700225,20140912,1030000,4,3.25,2830,4000,2,0,1912,98144,47.5844922143144,-122.290924976646,53033009500,"Census Tract 95, King County, Washington",6614,43,0.09,0.13,0.19,0.3,0.28,0.16
7302000500,20140917,345000,3,1.75,1240,38095,1,0,1978,98053,47.652204296526,-121.970058874919,53033032315,"Census Tract 323.15, King County, Washington",5484,43.6,0.02,0.14,0.27,0.39,0.18,0.05
5153200651,20150316,223000,3,1,1220,71191,1,0,1952,98023,47.3260937644156,-122.352934005575,53033030100,"Census Tract 301, King County, Washington",7934,47.4,0.07,0.17,0.35,0.26,0.16,0.1
3882320010,20141126,565000,4,2.5,2520,13156,1,0,1979,98052,47.6558080423443,-122.135011500362,53033022802,"Census Tract 228.02, King County, Washington",5030,35.7,0.02,0.1,0.23,0.34,0.31,0.07
3279000460,20140926,196500,3,2,1310,7000,1,0,1979,98023,47.3030002922439,-122.383003959141,53033030306,"Census Tract 303.06, King County, Washington",5803,42.3,0.06,0.21,0.43,0.2,0.1,0.11
3037200010,20150305,447500,2,2.25,1180,2090,2,0,2004,98122,47.6031925708212,-122.310074646002,53033008700,"Census Tract 87, King County, Washington",4727,30.7,0.11,0.07,0.33,0.32,0.18,0.14
1562100380,20150319,594000,4,1.75,2140,8000,1,0,1965,98007,47.6219924018427,-122.139003760155,53033023201,"Census Tract 232.01, King County, Washington",6885,31,0.06,0.11,0.11,0.4,0.32,0.07
9161100460,20150323,525000,2,1,1000,4950,1,0,1948,98116,47.5671082610903,-122.393919870949,53033009702,"Census Tract 97.02, King County, Washington",5551,42.3,0.03,0.11,0.21,0.42,0.23,0.05
6738700275,20140625,870000,4,2.75,2840,4000,1.5,0,1912,98144,47.5846033683604,-122.291079062581,53033009500,"Census Tract 95, King County, Washington",6614,43,0.09,0.13,0.19,0.3,0.28,0.16
7751800080,20150127,465000,3,1.5,1460,9879,1,0,1956,98008,47.6345931727897,-122.126935319325,53033022901,"Census Tract 229.01, King County, Washington",2963,44.9,0.06,0.13,0.18,0.37,0.27,0.03
9259900010,20150316,466750,4,2,1730,9139,2,0,1957,98125,47.7180985639689,-122.315969990657,53033000600,"Census Tract 6, King County, Washington",8061,37.2,0.07,0.21,0.27,0.28,0.18,0.1
5634500179,20141215,424500,4,1.5,1830,6985,1,0,1967,98028,47.7493948184923,-122.235937701455,53033022102,"Census Tract 221.02, King County, Washington",6461,39,0.02,0.08,0.27,0.41,0.21,0.04
9828200605,20150408,631000,4,2,1930,3240,1.5,0,1911,98122,47.6155984708503,-122.298927283112,53033007700,"Census Tract 77, King County, Washington",5308,33.6,0.02,0.13,0.19,0.37,0.28,0.11
1149900050,20150312,717000,4,2.5,2780,7985,2,0,1992,98029,47.5608013258964,-122.016006275435,53033032212,"Census Tract 322.12, King County, Washington",8240,35.3,0.02,0.09,0.18,0.43,0.27,0.03
3224510290,20141016,920000,3,1.75,3670,11884,1,0,1979,98006,47.5604048975512,-122.132923124842,53033024902,"Census Tract 249.02, King County, Washington",4043,42,0.01,0.07,0.23,0.41,0.28,0.05
1338801060,20141204,560000,4,1.5,1810,3400,2,0,1926,98112,47.6264040812441,-122.301928465276,53033006400,"Census Tract 64, King County, Washington",3575,40.4,0.01,0.04,0.12,0.42,0.42,0.04
6817801150,20150330,555000,4,2.5,2160,10987,1,0,1981,98074,47.6333074039359,-122.033967228133,53033032318,"Census Tract 323.18, King County, Washington",6176,37.4,0,0.06,0.16,0.44,0.34,0.03
2489200250,20150430,528000,3,2,1560,6300,1,0,1924,98126,47.5407072963145,-122.378975175024,53033010600,"Census Tract 106, King County, Washington",8328,41.8,0.02,0.13,0.27,0.38,0.2,0.07
4427100095,20140623,360000,4,1.5,1720,6417,1,0,1953,98125,47.7268054312146,-122.311006735822,53033000200,"Census Tract 2, King County, Washington",7973,38.9,0.08,0.14,0.25,0.33,0.2,0.12
4047200380,20140526,460000,2,1.5,2730,19877,1,0,1976,98019,47.7697953459394,-121.897910426042,53033032401,"Census Tract 324.01, King County, Washington",6302,39.1,0.05,0.21,0.33,0.31,0.1,0.11
3692900010,20141028,445000,2,1,930,3150,1,0,1918,98115,47.6783072179851,-122.29803276719,53033003800,"Census Tract 38, King County, Washington",2151,37.8,0.03,0.08,0.2,0.31,0.38,0.09
8965000050,20140729,515000,3,1.75,1570,10939,1,0,1974,98052,47.6389036657556,-122.102041169157,53033022902,"Census Tract 229.02, King County, Washington",6490,37.4,0.03,0.05,0.19,0.46,0.27,0.05
2487700130,20150406,710000,4,2.5,2720,8000,1,0,1955,98136,47.5236927266099,-122.390970626238,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
7657000225,20140719,205000,3,1,860,7467,1,0,1944,98178,47.4946920123394,-122.236954296886,53033026001,"Census Tract 260.01, King County, Washington",5950,41.7,0.13,0.21,0.25,0.28,0.13,0.06
2826079145,20140814,655000,5,2.5,2560,46786,2,0,1995,98019,47.7125016466238,-121.915014077513,53033032401,"Census Tract 324.01, King County, Washington",6302,39.1,0.05,0.21,0.33,0.31,0.1,0.11
1446403850,20150114,212000,2,1,790,7153,1,0,1944,98168,47.4869095143591,-122.324086964483,53033027400,"Census Tract 274, King County, Washington",4973,36.7,0.15,0.34,0.32,0.16,0.03,0.15
9828700005,20150512,440000,3,1,1040,4000,1,0,1950,98122,47.6177999342197,-122.292013940702,53033007800,"Census Tract 78, King County, Washington",5875,43.1,0.03,0.04,0.13,0.34,0.45,0.06
4397000020,20150324,409000,3,2.5,2740,9168,2,0,1991,98042,47.3834937912036,-122.148055762929,53033031703,"Census Tract 317.03, King County, Washington",7137,45.8,0.09,0.2,0.39,0.18,0.14,0.08
8642600170,20141009,375000,4,2,1757,19370,1,0,1955,98198,47.3973994153668,-122.311991858673,53033028902,"Census Tract 289.02, King County, Washington",7163,32.8,0.27,0.29,0.32,0.08,0.04,0.27
2770600795,20150302,585000,4,1.75,2500,7000,1,0,1947,98199,47.6480011136702,-122.386056594601,53033005802,"Census Tract 58.02, King County, Washington",5680,33.6,0.02,0.09,0.21,0.43,0.25,0.06
1862400479,20140923,350000,3,3.25,1600,1298,3,0,1999,98117,47.695397840368,-122.374977238511,53033001600,"Census Tract 16, King County, Washington",4603,45,0.03,0.09,0.26,0.34,0.27,0.06
2464400500,20140714,560000,4,1.75,1980,2700,1.5,0,1931,98115,47.686498297261,-122.320025075451,53033002700,"Census Tract 27, King County, Washington",6155,35.2,0.03,0.07,0.2,0.39,0.31,0.09
5451200280,20150402,1170000,5,2.75,3090,12031,1,0,1968,98040,47.5342045972004,-122.226093946415,53033024602,"Census Tract 246.02, King County, Washington",3763,45.6,0,0.05,0.13,0.42,0.39,0.01
326069027,20150326,692500,3,2.5,2420,198198,2,0,1997,98077,47.7720054074276,-122.022003307319,53033032311,"Census Tract 323.11, King County, Washington",6192,42.9,0.02,0.13,0.3,0.32,0.24,0.04
582000675,20140908,580000,2,1.5,1990,6000,1,0,1944,98199,47.6520946715212,-122.397971129955,53033005700,"Census Tract 57, King County, Washington",6816,40.5,0.02,0.07,0.23,0.4,0.27,0.06
13002495,20140707,295000,3,1.5,1640,7222,2,0,1908,98108,47.5215064843859,-122.329981431765,53033011200,"Census Tract 112, King County, Washington",3719,32.9,0.27,0.25,0.29,0.13,0.05,0.37
7518504775,20141112,549000,5,1,1500,3978,2,0,1929,98117,47.6811071408754,-122.382930923806,53033003100,"Census Tract 31, King County, Washington",6457,40.6,0.03,0.08,0.23,0.41,0.25,0.05
5101400934,20150424,450000,2,1,810,4368,1,0,1958,98115,47.6915083319944,-122.311918508577,53033002000,"Census Tract 20, King County, Washington",3814,37.3,0.02,0.1,0.23,0.39,0.26,0.1
2131701020,20150311,317000,3,1.5,1390,8300,1,0,1974,98019,47.7383040164793,-121.983011959381,53033032401,"Census Tract 324.01, King County, Washington",6302,39.1,0.05,0.21,0.33,0.31,0.1,0.11
7205000180,20150417,320000,4,2.25,2000,10374,2,0,1967,98023,47.3341903662538,-122.340062305844,53033030100,"Census Tract 301, King County, Washington",7934,47.4,0.07,0.17,0.35,0.26,0.16,0.1
4427100025,20140509,270000,3,1.5,1500,6337,1,0,1953,98125,47.7276004586916,-122.311919999507,53033000200,"Census Tract 2, King County, Washington",7973,38.9,0.08,0.14,0.25,0.33,0.2,0.12
1207000025,20140801,245000,3,1,1370,6000,1,0,1955,98146,47.487893662806,-122.338997850017,53033027500,"Census Tract 275, King County, Washington",4926,41.3,0.2,0.3,0.32,0.15,0.03,0.18
3013300968,20140801,416500,3,1,1100,4184,1,0,1965,98136,47.5308975410192,-122.382006482471,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
3013300968,20140801,416500,3,1,1100,4184,1,0,1965,98136,47.5308975410192,-122.382006482471,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
2623069031,20140521,542500,5,3.25,3010,1074218,1.5,0,1931,98027,47.4563952049347,-122.004039598989,53033032002,"Census Tract 320.02, King County, Washington",3304,45.3,0.03,0.27,0.4,0.21,0.08,0.04
1952200410,20141119,960000,3,2.5,2010,6857,1,0,1955,98102,47.6402007475385,-122.313938805523,53033006100,"Census Tract 61, King County, Washington",5316,33.2,0.01,0.04,0.17,0.49,0.3,0.04
7105600085,20141009,5e+05,3,2.25,1730,13040,1,0,1988,98052,47.6809006821719,-122.119021635763,53033032324,"Census Tract 323.24, King County, Washington",5436,36.4,0.08,0.1,0.36,0.26,0.19,0.11
3083000355,20141204,385000,5,2,2020,4000,2,0,1950,98144,47.5798989858676,-122.305053864776,53033010002,"Census Tract 100.02, King County, Washington",4817,35.5,0.2,0.17,0.23,0.26,0.14,0.09
8078410210,20140616,566000,4,2.25,2170,7737,2,0,1987,98074,47.6369924000692,-122.029043948583,53033032318,"Census Tract 323.18, King County, Washington",6176,37.4,0,0.06,0.16,0.44,0.34,0.03
3438503120,20150330,275000,4,1,1770,7345,1.5,0,1966,98106,47.5393089348654,-122.351000651056,53033010800,"Census Tract 108, King County, Washington",4970,36,0.05,0.2,0.35,0.26,0.14,0.16
1922069089,20150324,310000,3,1,1020,55756,1,0,1961,98042,47.383594150029,-122.082011444524,53033032005,"Census Tract 320.05, King County, Washington",7361,35.1,0.08,0.37,0.32,0.15,0.08,0.13
4099501215,20140603,713250,3,2,2050,9000,1,0,1951,98040,47.5885086113998,-122.244903812248,53033024300,"Census Tract 243, King County, Washington",8680,43.1,0.03,0.08,0.15,0.4,0.34,0.09
6018500120,20150220,210000,2,1,900,5000,1,0,1930,98022,47.200794382346,-121.994955898608,53033031400,"Census Tract 314, King County, Washington",6057,37.8,0.15,0.31,0.39,0.11,0.04,0.19
251300110,20140731,225000,3,2.25,2510,12013,2,0,1988,98003,47.3473042163142,-122.313951409634,53033030003,"Census Tract 300.03, King County, Washington",6295,39.9,0.11,0.22,0.39,0.2,0.08,0.1
8091401030,20150422,240000,3,1.5,1070,8886,1,0,1984,98030,47.3515956628735,-122.166062647197,53033029602,"Census Tract 296.02, King County, Washington",6298,36.5,0.08,0.25,0.29,0.28,0.11,0.08
3924500040,20150413,7e+05,4,3.25,3580,43093,1,0,1990,98024,47.5594959386604,-121.901039201566,53033032601,"Census Tract 326.01, King County, Washington",2792,42.9,0.04,0.27,0.31,0.27,0.12,0.06
7454000315,20150424,299500,2,1,740,6300,1,0,1942,98126,47.515790353733,-122.376005002212,53033012000,"Census Tract 120, King County, Washington",3615,37.1,0.05,0.18,0.26,0.36,0.15,0.05
122029066,20150508,490000,3,1.75,2020,215622,2,0,1975,98070,47.4189005093182,-122.498938183447,53033027701,"Census Tract 277.01, King County, Washington",4890,50.6,0.08,0.11,0.25,0.29,0.27,0.08
3586500620,20140814,685000,4,2.5,2650,25248,1,0,1954,98177,47.7537096845967,-122.37303555473,53033020800,"Census Tract 208, King County, Washington",4329,46.6,0.03,0.12,0.24,0.32,0.28,0.05
1180000625,20141029,315000,4,2.5,1950,3225,2,0,2002,98178,47.5014074239442,-122.226008081036,53033026002,"Census Tract 260.02, King County, Washington",8590,32.3,0.17,0.24,0.33,0.19,0.07,0.2
3445400120,20140725,267500,3,1.5,1390,2153,2,0,2001,98118,47.5506049317782,-122.290091514759,53033010401,"Census Tract 104.01, King County, Washington",4303,41.6,0.29,0.19,0.2,0.21,0.11,0.22
2114700530,20150122,360000,4,1,1460,3840,1.5,0,1928,98106,47.5329976067103,-122.346928840885,53033011300,"Census Tract 113, King County, Washington",7054,41.3,0.15,0.18,0.4,0.21,0.06,0.08
7784000180,20150505,625000,3,2,2168,12616,2,0,1950,98146,47.4932930276254,-122.367057082128,53033026700,"Census Tract 267, King County, Washington",5251,42.4,0.16,0.19,0.31,0.22,0.12,0.13
9406500540,20140630,243000,2,1.5,1068,1758,2,0,1990,98028,47.7527067535467,-122.243941675779,53033022102,"Census Tract 221.02, King County, Washington",6461,39,0.02,0.08,0.27,0.41,0.21,0.04
2757000040,20140605,795000,4,2.25,2070,13084,1,0,1967,98040,47.5606089163733,-122.222052154471,53033024601,"Census Tract 246.01, King County, Washington",4477,47.1,0.01,0.04,0.14,0.43,0.39,0.01
1061400360,20140701,280000,3,1,1090,10710,1,0,1962,98056,47.5000088268031,-122.1689875684,53033025500,"Census Tract 255, King County, Washington",4957,36.5,0.16,0.33,0.24,0.23,0.04,0.12
5016000315,20140616,332000,1,1,960,2640,1,0,1908,98112,47.6222975132746,-122.294054842107,53033007700,"Census Tract 77, King County, Washington",5308,33.6,0.02,0.13,0.19,0.37,0.28,0.11
9269750690,20150105,299950,4,2.25,1810,7601,1,0,1986,98023,47.285709465531,-122.357994969594,53033030310,"Census Tract 303.10, King County, Washington",6206,38,0.11,0.26,0.34,0.2,0.09,0.09
1921059310,20150320,193000,2,1.75,1280,6774,1,0,1991,98002,47.2924906940961,-122.218946437018,53033030700,"Census Tract 307, King County, Washington",3916,37.4,0.19,0.39,0.31,0.07,0.03,0.23
7338401759,20140610,268000,2,1,1380,5000,1,0,1943,98108,47.5339054041214,-122.293046100343,53033011002,"Census Tract 110.02, King County, Washington",4957,34.2,0.38,0.3,0.14,0.14,0.04,0.26
